x,y,z
0.0,1.5,0.0
0.0906899682117109,1.5,0.0
0.1813799364234218,1.5,0.0
0.2720699046351327,1.5,0.0
0.3627598728468436,1.5,0.0
0.3627598728468436,1.5,0.0
0.40810485695269905,1.4979443021318608,0.07850393436441575
0.45344984105855446,1.4917828430524098,0.15679269490148018
0.4987948251644099,1.4815325108927067,0.23465169756034632
0.5441398092702654,1.4672214011007085,0.311867536226639
0.5441398092702654,1.4672214011007085,0.311867536226639
0.4987948251644099,1.4488887394336025,0.3882285676537811
0.45344984105855446,1.4265847744427302,0.46352549156242107
0.408104856952699,1.4003706397458027,0.5375519243179504
0.3627598728468435,1.3703181864639014,0.6101049646137002
0.3627598728468435,1.3703181864639014,0.6101049646137002
0.27206990463513264,1.3703181864639014,0.6101049646137002
0.18137993642342173,1.3703181864639014,0.6101049646137002
0.09068996821171083,1.3703181864639014,0.6101049646137002
-5.551115123125783e-17,1.3703181864639014,0.6101049646137002
-5.551115123125783e-17,1.3703181864639014,0.6101049646137002
-0.04534498410585552,1.336509786282552,0.6809857496093201
-0.09068996821171098,1.299038105676658,0.7499999999999999
-0.13603495231756643,1.258005851918136,0.8169585525225407
-0.1813799364234219,1.2135254915624212,0.8816778784387097
-0.1813799364234219,1.2135254915624212,0.8816778784387097
-0.13603495231756643,1.1657189421854564,0.9439805865747561
-0.09068996821171098,1.1147172382160915,1.0036959095382874
-0.045344984105855524,1.0606601717798214,1.0606601717798214
-5.551115123125783e-17,1.0036959095382874,1.1147172382160913
-5.551115123125783e-17,1.0036959095382874,1.1147172382160913
0.09068996821171084,1.0036959095382874,1.1147172382160913
0.18137993642342173,1.0036959095382874,1.1147172382160913
0.27206990463513264,1.0036959095382874,1.1147172382160913
0.3627598728468435,1.0036959095382874,1.1147172382160913
0.3627598728468435,1.0036959095382874,1.1147172382160913
0.408104856952699,0.9439805865747563,1.1657189421854564
0.45344984105855446,0.8816778784387097,1.2135254915624212
0.4987948251644099,0.8169585525225408,1.2580058519181359
0.5441398092702654,0.7500000000000002,1.299038105676658
0.5441398092702654,0.7500000000000002,1.299038105676658
0.4987948251644099,0.6809857496093202,1.3365097862825517
0.45344984105855446,0.6101049646137003,1.3703181864639014
0.408104856952699,0.5375519243179505,1.4003706397458027
0.3627598728468435,0.4635254915624212,1.4265847744427302
0.3627598728468435,0.4635254915624212,1.4265847744427302
0.27206990463513264,0.4635254915624212,1.4265847744427302
0.18137993642342173,0.4635254915624212,1.4265847744427302
0.09068996821171083,0.4635254915624212,1.4265847744427302
-5.551115123125783e-17,0.4635254915624212,1.4265847744427302
-5.551115123125783e-17,0.4635254915624212,1.4265847744427302
-0.04534498410585552,0.3882285676537811,1.4488887394336025
-0.09068996821171098,0.3118675362266392,1.4672214011007083
-0.13603495231756643,0.23465169756034637,1.4815325108927067
-0.1813799364234219,0.15679269490148018,1.4917828430524098
-0.1813799364234219,0.15679269490148018,1.4917828430524098
-0.13603495231756643,0.07850393436441595,1.4979443021318608
-0.09068996821171098,9.184850993605148e-17,1.5
-0.045344984105855524,-0.07850393436441576,1.4979443021318608
-5.551115123125783e-17,-0.15679269490148,1.49178284305241
-5.551115123125783e-17,-0.15679269490148,1.49178284305241
0.09068996821171084,-0.15679269490148,1.49178284305241
0.18137993642342173,-0.15679269490148,1.49178284305241
0.27206990463513264,-0.15679269490148,1.49178284305241
0.3627598728468435,-0.15679269490148,1.49178284305241
0.3627598728468435,-0.15679269490148,1.49178284305241
0.408104856952699,-0.2346516975603462,1.4815325108927067
0.45344984105855446,-0.311867536226639,1.4672214011007085
0.4987948251644099,-0.38822856765378094,1.4488887394336025
0.5441398092702654,-0.463525491562421,1.4265847744427305
0.5441398092702654,-0.463525491562421,1.4265847744427305
0.4987948251644099,-0.5375519243179504,1.4003706397458027
0.45344984105855446,-0.6101049646137001,1.3703181864639014
0.408104856952699,-0.6809857496093201,1.336509786282552
0.3627598728468435,-0.7499999999999997,1.299038105676658
0.3627598728468435,-0.7499999999999997,1.299038105676658
0.27206990463513264,-0.7499999999999997,1.299038105676658
0.18137993642342173,-0.7499999999999997,1.299038105676658
0.09068996821171083,-0.7499999999999997,1.299038105676658
-5.551115123125783e-17,-0.7499999999999997,1.299038105676658
-5.551115123125783e-17,-0.7499999999999997,1.299038105676658
-0.04534498410585552,-0.8169585525225407,1.258005851918136
-0.09068996821171098,-0.8816778784387096,1.2135254915624212
-0.13603495231756643,-0.9439805865747559,1.1657189421854566
-0.1813799364234219,-1.0036959095382874,1.1147172382160915
-0.1813799364234219,-1.0036959095382874,1.1147172382160915
-0.13603495231756643,-1.0606601717798212,1.0606601717798214
-0.09068996821171098,-1.1147172382160913,1.0036959095382876
-0.045344984105855524,-1.1657189421854564,0.9439805865747561
-5.551115123125783e-17,-1.213525491562421,0.8816778784387098
-5.551115123125783e-17,-1.213525491562421,0.8816778784387098
0.09068996821171084,-1.213525491562421,0.8816778784387098
0.18137993642342173,-1.213525491562421,0.8816778784387098
0.27206990463513264,-1.213525491562421,0.8816778784387098
0.3627598728468435,-1.213525491562421,0.8816778784387098
0.3627598728468435,-1.213525491562421,0.8816778784387098
0.408104856952699,-1.2580058519181359,0.8169585525225409
0.45344984105855446,-1.299038105676658,0.7499999999999999
0.4987948251644099,-1.3365097862825515,0.680985749609321
0.5441398092702654,-1.3703181864639011,0.6101049646137007
0.5441398092702654,-1.3703181864639011,0.6101049646137007
0.4987948251644099,-1.4003706397458027,0.5375519243179503
0.45344984105855446,-1.4265847744427302,0.4635254915624213
0.408104856952699,-1.4488887394336023,0.38822856765378155
0.3627598728468435,-1.4672214011007085,0.311867536226639
0.3627598728468435,-1.4672214011007085,0.311867536226639
0.27206990463513264,-1.4672214011007085,0.311867536226639
0.18137993642342173,-1.4672214011007085,0.311867536226639
0.09068996821171083,-1.4672214011007085,0.311867536226639
-5.551115123125783e-17,-1.4672214011007085,0.311867536226639
-5.551115123125783e-17,-1.4672214011007085,0.311867536226639
-0.04534498410585552,-1.4815325108927067,0.23465169756034582
-0.09068996821171098,-1.4917828430524098,0.1567926949014806
-0.13603495231756643,-1.4979443021318608,0.07850393436441638
