x,y,z
7.761582,0.368228,-1.454100
7.761582,0.820422,-1.255750
7.761582,1.183711,-0.921319
7.761582,1.418726,-0.487049
7.761582,1.500000,-0.000000
7.761582,1.500000,-0.000000
7.732403,1.500000,-0.000000
7.703224,1.500000,-0.000000
7.674045,1.500000,-0.000000
7.644866,1.500000,-0.000000
7.615687,1.500000,-0.000000
7.586509,1.500000,-0.000000
7.557330,1.500000,-0.000000
7.528151,1.500000,-0.000000
7.498972,1.500000,-0.000000
7.469793,1.500000,-0.000000
7.440614,1.500000,-0.000000
7.411435,1.500000,-0.000000
7.382256,1.500000,-0.000000
7.353078,1.500000,-0.000000
7.323899,1.500000,-0.000000
7.294720,1.500000,-0.000000
7.265541,1.500000,-0.000000
7.236362,1.500000,-0.000000
7.207183,1.500000,-0.000000
7.207183,1.500000,-0.000000
7.207183,1.418726,-0.487049
7.207183,1.183711,-0.921319
7.207183,0.820422,-1.255750
7.207183,0.368228,-1.454100
7.207183,-0.123869,-1.494877
7.207183,-0.602543,-1.373660
7.207183,-1.015922,-1.103586
7.207183,-1.319211,-0.713921
7.207183,-1.479542,-0.246892
7.207183,-1.479542,0.246892
7.207183,-1.319211,0.713921
7.207183,-1.015922,1.103586
7.207183,-0.602543,1.373660
7.207183,-0.123869,1.494877
7.207183,0.368228,1.454100
7.207183,0.820422,1.255750
7.207183,1.183711,0.921319
7.207183,1.418726,0.487049
7.207183,1.500000,-0.000000
7.207183,1.500000,-0.000000
7.178004,1.500000,-0.000000
7.148825,1.500000,-0.000000
7.119647,1.500000,-0.000000
7.090468,1.500000,-0.000000
7.061289,1.500000,-0.000000
7.032110,1.500000,-0.000000
7.002931,1.500000,-0.000000
6.973752,1.500000,-0.000000
6.944573,1.500000,-0.000000
6.915394,1.500000,-0.000000
6.886215,1.500000,-0.000000
6.857037,1.500000,-0.000000
6.827858,1.500000,-0.000000
6.798679,1.500000,-0.000000
6.769500,1.500000,-0.000000
6.740321,1.500000,-0.000000
6.711142,1.500000,-0.000000
6.681963,1.500000,-0.000000
6.652784,1.500000,-0.000000
6.652784,1.500000,-0.000000
6.652784,1.418726,0.487049
6.652784,1.183711,0.921319
6.652784,0.820422,1.255750
6.652784,0.368228,1.454100
6.652784,-0.123869,1.494877
6.652784,-0.602543,1.373660
6.652784,-1.015922,1.103586
6.652784,-1.319211,0.713921
6.652784,-1.479542,0.246892
6.652784,-1.479542,-0.246892
6.652784,-1.319211,-0.713921
6.652784,-1.015922,-1.103586
6.652784,-0.602543,-1.373660
6.652784,-0.123869,-1.494877
6.652784,0.368228,-1.454100
6.652784,0.820422,-1.255750
6.652784,1.183711,-0.921319
6.652784,1.418726,-0.487049
6.652784,1.500000,-0.000000
6.652784,1.500000,-0.000000
6.623606,1.500000,-0.000000
6.594427,1.500000,-0.000000
6.565248,1.500000,-0.000000
6.536069,1.500000,-0.000000
6.506890,1.500000,-0.000000
6.477711,1.500000,-0.000000
6.448532,1.500000,-0.000000
6.419353,1.500000,-0.000000
6.390175,1.500000,-0.000000
6.360996,1.500000,-0.000000
6.331817,1.500000,-0.000000
6.302638,1.500000,-0.000000
6.273459,1.500000,-0.000000
6.244280,1.500000,-0.000000
6.215101,1.500000,-0.000000
6.185922,1.500000,-0.000000
6.156743,1.500000,-0.000000
6.127565,1.500000,-0.000000
6.098386,1.500000,-0.000000
6.098386,1.500000,-0.000000
6.098386,1.418726,-0.487049
6.098386,1.183711,-0.921319
6.098386,0.820422,-1.255750
6.098386,0.368228,-1.454100
6.098386,-0.123869,-1.494877
6.098386,-0.602543,-1.373660
6.098386,-1.015922,-1.103586
6.098386,-1.319211,-0.713921
6.098386,-1.479542,-0.246892
6.098386,-1.479542,0.246892
6.098386,-1.319211,0.713921
6.098386,-1.015922,1.103586
6.098386,-0.602543,1.373660
6.098386,-0.123869,1.494877
6.098386,0.368228,1.454100
6.098386,0.820422,1.255750
6.098386,1.183711,0.921319
6.098386,1.418726,0.487049
6.098386,1.500000,-0.000000
6.098386,1.500000,-0.000000
6.069207,1.500000,-0.000000
6.040028,1.500000,-0.000000
6.010849,1.500000,-0.000000
5.981670,1.500000,-0.000000
5.952491,1.500000,-0.000000
5.923312,1.500000,-0.000000
5.894134,1.500000,-0.000000
5.864955,1.500000,-0.000000
5.835776,1.500000,-0.000000
5.806597,1.500000,-0.000000
5.777418,1.500000,-0.000000
5.748239,1.500000,-0.000000
5.719060,1.500000,-0.000000
5.689881,1.500000,-0.000000
5.660703,1.500000,-0.000000
5.631524,1.500000,-0.000000
5.602345,1.500000,-0.000000
5.573166,1.500000,-0.000000
5.543987,1.500000,-0.000000
5.543987,1.500000,-0.000000
5.543987,1.418726,0.487049
5.543987,1.183711,0.921319
5.543987,0.820422,1.255750
5.543987,0.368228,1.454100
5.543987,-0.123869,1.494877
5.543987,-0.602543,1.373660
5.543987,-1.015922,1.103586
5.543987,-1.319211,0.713921
5.543987,-1.479542,0.246892
5.543987,-1.479542,-0.246892
5.543987,-1.319211,-0.713921
5.543987,-1.015922,-1.103586
5.543987,-0.602543,-1.373660
5.543987,-0.123869,-1.494877
5.543987,0.368228,-1.454100
5.543987,0.820422,-1.255750
5.543987,1.183711,-0.921319
5.543987,1.418726,-0.487049
5.543987,1.500000,-0.000000
5.543987,1.500000,-0.000000
5.514808,1.500000,-0.000000
5.485629,1.500000,-0.000000
5.456450,1.500000,-0.000000
5.427272,1.500000,-0.000000
5.398093,1.500000,-0.000000
5.368914,1.500000,-0.000000
5.339735,1.500000,-0.000000
5.310556,1.500000,-0.000000
5.281377,1.500000,-0.000000
5.252198,1.500000,-0.000000
5.223019,1.500000,-0.000000
5.193840,1.500000,-0.000000
5.164662,1.500000,-0.000000
5.135483,1.500000,-0.000000
5.106304,1.500000,-0.000000
5.077125,1.500000,-0.000000
5.047946,1.500000,-0.000000
5.018767,1.500000,-0.000000
4.989588,1.500000,-0.000000
4.989588,1.500000,-0.000000
4.989588,1.418726,-0.487049
4.989588,1.183711,-0.921319
4.989588,0.820422,-1.255750
4.989588,0.368228,-1.454100
4.989588,-0.123869,-1.494877
4.989588,-0.602543,-1.373660
4.989588,-1.015922,-1.103586
4.989588,-1.319211,-0.713921
4.989588,-1.479542,-0.246892
4.989588,-1.479542,0.246892
4.989588,-1.319211,0.713921
4.989588,-1.015922,1.103586
4.989588,-0.602543,1.373660
4.989588,-0.123869,1.494877
4.989588,0.368228,1.454100
4.989588,0.820422,1.255750
4.989588,1.183711,0.921319
4.989588,1.418726,0.487049
4.989588,1.500000,-0.000000
4.989588,1.500000,-0.000000
4.960409,1.500000,-0.000000
4.931231,1.500000,-0.000000
4.902052,1.500000,-0.000000
4.872873,1.500000,-0.000000
4.843694,1.500000,-0.000000
4.814515,1.500000,-0.000000
4.785336,1.500000,-0.000000
4.756157,1.500000,-0.000000
4.726978,1.500000,-0.000000
4.697800,1.500000,-0.000000
4.668621,1.500000,-0.000000
4.639442,1.500000,-0.000000
4.610263,1.500000,-0.000000
4.581084,1.500000,-0.000000
4.551905,1.500000,-0.000000
4.522726,1.500000,-0.000000
4.493547,1.500000,-0.000000
4.464369,1.500000,-0.000000
4.435190,1.500000,-0.000000
4.435190,1.500000,-0.000000
4.435190,1.418726,0.487049
4.435190,1.183711,0.921319
4.435190,0.820422,1.255750
4.435190,0.368228,1.454100
4.435190,-0.123869,1.494877
4.435190,-0.602543,1.373660
4.435190,-1.015922,1.103586
4.435190,-1.319211,0.713921
4.435190,-1.479542,0.246892
4.435190,-1.479542,-0.246892
4.435190,-1.319211,-0.713921
4.435190,-1.015922,-1.103586
4.435190,-0.602543,-1.373660
4.435190,-0.123869,-1.494877
4.435190,0.368228,-1.454100
4.435190,0.820422,-1.255750
4.435190,1.183711,-0.921319
4.435190,1.418726,-0.487049
4.435190,1.500000,-0.000000
4.435190,1.500000,-0.000000
4.406011,1.500000,-0.000000
4.376832,1.500000,-0.000000
4.347653,1.500000,-0.000000
4.318474,1.500000,-0.000000
4.289295,1.500000,-0.000000
4.260116,1.500000,-0.000000
4.230937,1.500000,-0.000000
4.201759,1.500000,-0.000000
4.172580,1.500000,-0.000000
4.143401,1.500000,-0.000000
4.114222,1.500000,-0.000000
4.085043,1.500000,-0.000000
4.055864,1.500000,-0.000000
4.026685,1.500000,-0.000000
3.997506,1.500000,-0.000000
3.968328,1.500000,-0.000000
3.939149,1.500000,-0.000000
3.909970,1.500000,-0.000000
3.880791,1.500000,-0.000000
3.880791,1.500000,-0.000000
3.880791,1.418726,-0.487049
3.880791,1.183711,-0.921319
3.880791,0.820422,-1.255750
3.880791,0.368228,-1.454100
3.880791,-0.123869,-1.494877
3.880791,-0.602543,-1.373660
3.880791,-1.015922,-1.103586
3.880791,-1.319211,-0.713921
3.880791,-1.479542,-0.246892
3.880791,-1.479542,0.246892
3.880791,-1.319211,0.713921
3.880791,-1.015922,1.103586
3.880791,-0.602543,1.373660
3.880791,-0.123869,1.494877
3.880791,0.368228,1.454100
3.880791,0.820422,1.255750
3.880791,1.183711,0.921319
3.880791,1.418726,0.487049
3.880791,1.500000,-0.000000
3.880791,1.500000,-0.000000
3.851612,1.500000,-0.000000
3.822433,1.500000,-0.000000
3.793254,1.500000,-0.000000
3.764075,1.500000,-0.000000
3.734897,1.500000,-0.000000
3.705718,1.500000,-0.000000
3.676539,1.500000,-0.000000
3.647360,1.500000,-0.000000
3.618181,1.500000,-0.000000
3.589002,1.500000,-0.000000
3.559823,1.500000,-0.000000
3.530644,1.500000,-0.000000
3.501465,1.500000,-0.000000
3.472287,1.500000,-0.000000
3.443108,1.500000,-0.000000
3.413929,1.500000,-0.000000
3.384750,1.500000,-0.000000
3.355571,1.500000,-0.000000
3.326392,1.500000,-0.000000
3.326392,1.500000,-0.000000
3.326392,1.418726,0.487049
3.326392,1.183711,0.921319
3.326392,0.820422,1.255750
3.326392,0.368228,1.454100
3.326392,-0.123869,1.494877
3.326392,-0.602543,1.373660
3.326392,-1.015922,1.103586
3.326392,-1.319211,0.713921
3.326392,-1.479542,0.246892
3.326392,-1.479542,-0.246892
3.326392,-1.319211,-0.713921
3.326392,-1.015922,-1.103586
3.326392,-0.602543,-1.373660
3.326392,-0.123869,-1.494877
3.326392,0.368228,-1.454100
3.326392,0.820422,-1.255750
3.326392,1.183711,-0.921319
3.326392,1.418726,-0.487049
3.326392,1.500000,-0.000000
3.326392,1.500000,-0.000000
3.297213,1.500000,-0.000000
3.268034,1.500000,-0.000000
3.238856,1.500000,-0.000000
3.209677,1.500000,-0.000000
3.180498,1.500000,-0.000000
3.151319,1.500000,-0.000000
3.122140,1.500000,-0.000000
3.092961,1.500000,-0.000000
3.063782,1.500000,-0.000000
3.034603,1.500000,-0.000000
3.005425,1.500000,-0.000000
2.976246,1.500000,-0.000000
2.947067,1.500000,-0.000000
2.917888,1.500000,-0.000000
2.888709,1.500000,-0.000000
2.859530,1.500000,-0.000000
2.830351,1.500000,-0.000000
2.801172,1.500000,-0.000000
2.771994,1.500000,-0.000000
2.771994,1.500000,-0.000000
2.771994,1.418726,-0.487049
2.771994,1.183711,-0.921319
2.771994,0.820422,-1.255750
2.771994,0.368228,-1.454100
2.771994,-0.123869,-1.494877
2.771994,-0.602543,-1.373660
2.771994,-1.015922,-1.103586
2.771994,-1.319211,-0.713921
2.771994,-1.479542,-0.246892
2.771994,-1.479542,0.246892
2.771994,-1.319211,0.713921
2.771994,-1.015922,1.103586
2.771994,-0.602543,1.373660
2.771994,-0.123869,1.494877
2.771994,0.368228,1.454100
2.771994,0.820422,1.255750
2.771994,1.183711,0.921319
2.771994,1.418726,0.487049
2.771994,1.500000,-0.000000
2.771994,1.500000,-0.000000
2.742815,1.500000,-0.000000
2.713636,1.500000,-0.000000
2.684457,1.500000,-0.000000
2.655278,1.500000,-0.000000
2.626099,1.500000,-0.000000
2.596920,1.500000,-0.000000
2.567741,1.500000,-0.000000
2.538562,1.500000,-0.000000
2.509384,1.500000,-0.000000
2.480205,1.500000,-0.000000
2.451026,1.500000,-0.000000
2.421847,1.500000,-0.000000
2.392668,1.500000,-0.000000
2.363489,1.500000,-0.000000
2.334310,1.500000,-0.000000
2.305131,1.500000,-0.000000
2.275953,1.500000,-0.000000
2.246774,1.500000,-0.000000
2.217595,1.500000,-0.000000
2.217595,1.500000,-0.000000
2.217595,1.418726,0.487049
2.217595,1.183711,0.921319
2.217595,0.820422,1.255750
2.217595,0.368228,1.454100
2.217595,-0.123869,1.494877
2.217595,-0.602543,1.373660
2.217595,-1.015922,1.103586
2.217595,-1.319211,0.713921
2.217595,-1.479542,0.246892
2.217595,-1.479542,-0.246892
2.217595,-1.319211,-0.713921
2.217595,-1.015922,-1.103586
2.217595,-0.602543,-1.373660
2.217595,-0.123869,-1.494877
2.217595,0.368228,-1.454100
2.217595,0.820422,-1.255750
2.217595,1.183711,-0.921319
2.217595,1.418726,-0.487049
2.217595,1.500000,-0.000000
2.217595,1.500000,-0.000000
2.188416,1.500000,-0.000000
2.159237,1.500000,-0.000000
2.130058,1.500000,-0.000000
2.100879,1.500000,-0.000000
2.071700,1.500000,-0.000000
2.042522,1.500000,-0.000000
2.013343,1.500000,-0.000000
1.984164,1.500000,-0.000000
1.954985,1.500000,-0.000000
1.925806,1.500000,-0.000000
1.896627,1.500000,-0.000000
1.867448,1.500000,-0.000000
1.838269,1.500000,-0.000000
1.809091,1.500000,-0.000000
1.779912,1.500000,-0.000000
1.750733,1.500000,-0.000000
1.721554,1.500000,-0.000000
1.692375,1.500000,-0.000000
1.663196,1.500000,-0.000000
1.663196,1.500000,-0.000000
1.663196,1.418726,-0.487049
1.663196,1.183711,-0.921319
1.663196,0.820422,-1.255750
1.663196,0.368228,-1.454100
1.663196,-0.123869,-1.494877
1.663196,-0.602543,-1.373660
1.663196,-1.015922,-1.103586
1.663196,-1.319211,-0.713921
1.663196,-1.479542,-0.246892
1.663196,-1.479542,0.246892
1.663196,-1.319211,0.713921
1.663196,-1.015922,1.103586
1.663196,-0.602543,1.373660
1.663196,-0.123869,1.494877
1.663196,0.368228,1.454100
1.663196,0.820422,1.255750
1.663196,1.183711,0.921319
1.663196,1.418726,0.487049
1.663196,1.500000,-0.000000
1.663196,1.500000,-0.000000
1.634017,1.500000,-0.000000
1.604838,1.500000,-0.000000
1.575659,1.500000,-0.000000
1.546481,1.500000,-0.000000
1.517302,1.500000,-0.000000
1.488123,1.500000,-0.000000
1.458944,1.500000,-0.000000
1.429765,1.500000,-0.000000
1.400586,1.500000,-0.000000
1.371407,1.500000,-0.000000
1.342228,1.500000,-0.000000
1.313050,1.500000,-0.000000
1.283871,1.500000,-0.000000
1.254692,1.500000,-0.000000
1.225513,1.500000,-0.000000
1.196334,1.500000,-0.000000
1.167155,1.500000,-0.000000
1.137976,1.500000,-0.000000
1.108797,1.500000,-0.000000
1.108797,1.500000,-0.000000
1.108797,1.418726,0.487049
1.108797,1.183711,0.921319
1.108797,0.820422,1.255750
1.108797,0.368228,1.454100
1.108797,-0.123869,1.494877
1.108797,-0.602543,1.373660
1.108797,-1.015922,1.103586
1.108797,-1.319211,0.713921
1.108797,-1.479542,0.246892
1.108797,-1.479542,-0.246892
1.108797,-1.319211,-0.713921
1.108797,-1.015922,-1.103586
1.108797,-0.602543,-1.373660
1.108797,-0.123869,-1.494877
1.108797,0.368228,-1.454100
1.108797,0.820422,-1.255750
1.108797,1.183711,-0.921319
1.108797,1.418726,-0.487049
1.108797,1.500000,-0.000000
1.108797,1.500000,-0.000000
1.079619,1.500000,-0.000000
1.050440,1.500000,-0.000000
1.021261,1.500000,-0.000000
0.992082,1.500000,-0.000000
0.962903,1.500000,-0.000000
0.933724,1.500000,-0.000000
0.904545,1.500000,-0.000000
0.875366,1.500000,-0.000000
0.846187,1.500000,-0.000000
0.817009,1.500000,-0.000000
0.787830,1.500000,-0.000000
0.758651,1.500000,-0.000000
0.729472,1.500000,-0.000000
0.700293,1.500000,-0.000000
0.671114,1.500000,-0.000000
0.641935,1.500000,-0.000000
0.612756,1.500000,-0.000000
0.583578,1.500000,-0.000000
0.554399,1.500000,-0.000000
0.554399,1.500000,-0.000000
0.554399,1.418726,-0.487049
0.554399,1.183711,-0.921319
0.554399,0.820422,-1.255750
0.554399,0.368228,-1.454100
0.554399,-0.123869,-1.494877
0.554399,-0.602543,-1.373660
0.554399,-1.015922,-1.103586
0.554399,-1.319211,-0.713921
0.554399,-1.479542,-0.246892
0.554399,-1.479542,0.246892
0.554399,-1.319211,0.713921
0.554399,-1.015922,1.103586
0.554399,-0.602543,1.373660
0.554399,-0.123869,1.494877
0.554399,0.368228,1.454100
0.554399,0.820422,1.255750
0.554399,1.183711,0.921319
0.554399,1.418726,0.487049
0.554399,1.500000,-0.000000
0.554399,1.500000,-0.000000
0.525220,1.500000,-0.000000
0.496041,1.500000,-0.000000
0.466862,1.500000,-0.000000
0.437683,1.500000,-0.000000
0.408504,1.500000,-0.000000
0.379325,1.500000,-0.000000
0.350147,1.500000,-0.000000
0.320968,1.500000,-0.000000
0.291789,1.500000,-0.000000
0.262610,1.500000,-0.000000
0.233431,1.500000,-0.000000
0.204252,1.500000,-0.000000
0.175073,1.500000,-0.000000
0.145894,1.500000,-0.000000
0.116716,1.500000,-0.000000
0.087537,1.500000,-0.000000
0.058358,1.500000,-0.000000
0.029179,1.500000,-0.000000
-0.000000,1.500000,-0.000000
-0.000000,1.500000,-0.000000
-0.000000,1.418726,0.487049
-0.000000,1.183711,0.921319
-0.000000,0.820422,1.255750
-0.000000,0.368228,1.454100
-0.000000,-0.123869,1.494877
-0.000000,-0.602543,1.373660
-0.000000,-1.015922,1.103586
-0.000000,-1.319211,0.713921
-0.000000,-1.479542,0.246892
-0.000000,-1.479542,-0.246892
-0.000000,-1.319211,-0.713921
-0.000000,-1.015922,-1.103586
-0.000000,-0.602543,-1.373660
-0.000000,-0.123869,-1.494877
-0.000000,0.368228,-1.454100
-0.000000,0.820422,-1.255750
-0.000000,1.183711,-0.921319
-0.000000,1.418726,-0.487049
-0.000000,1.500000,-0.000000
